rating_score,critic_likes,critic_comments,user_trialist,user_subscriber,user_eligible_for_trial,user_has_payment_method,movie_release_year,movie_title_language,movie_popularity,total_number_of_lists,total_list_comments,total_list_followers,total_list_movie_number,user_id
3.0,0,0,0,0,1,0,1989.0,en,761,2,0,0,42,90308393
4.0,0,0,0,1,0,1,1989.0,en,761,1,0,12,416,51873645
4.0,0,0,0,1,0,1,1989.0,en,761,24,5,110,2254,68387524
2.0,0,0,0,0,1,1,1989.0,en,761,5,0,1,292,76233802
4.0,1,0,0,0,1,0,1989.0,en,761,18,3,21,1021,11726458
3.0,0,0,0,1,0,0,1989.0,en,761,22,19,736,12962,8561386
3.0,0,0,0,1,0,1,1989.0,en,761,1,0,0,8,6065357
2.0,0,0,0,0,1,0,1989.0,en,761,2,3,57,1476,45092882
4.0,0,0,0,0,1,0,1989.0,en,761,1,0,0,1,45602604
2.0,0,0,0,1,0,1,1989.0,en,761,1,3,0,174,52774344
4.0,0,0,0,0,1,1,1989.0,en,761,1,2,201,149,55914340
5.0,0,0,0,0,1,1,1989.0,en,761,1,0,3,50,82605755
5.0,1,0,0,0,0,0,1989.0,en,761,2,0,1,32,88078837
5.0,0,0,0,0,1,1,1989.0,en,761,8,0,0,155,60064382
5.0,0,0,0,0,1,1,1989.0,en,761,2,0,3,27,79994815
5.0,0,0,0,0,1,1,1989.0,en,761,2,0,1,139,33706870
5.0,0,0,0,1,0,1,1989.0,en,761,1,0,0,7,21346683
5.0,0,0,0,0,1,1,1989.0,en,761,2,0,0,248,44126280
5.0,0,0,0,0,1,1,1989.0,en,761,1,0,0,2,97989777
3.0,0,0,0,0,1,1,1989.0,en,761,1,0,0,5,23068395
4.0,0,0,0,1,0,1,1989.0,en,761,7,0,0,20,23464228
3.0,0,0,0,0,1,1,1989.0,en,761,39,3,54,1683,38958418
4.0,1,0,0,0,1,1,1989.0,en,761,3,0,4,294,70217194
4.0,1,0,0,0,0,1,1989.0,en,761,1,2,3,100,72664098
5.0,2,0,0,0,1,1,1989.0,en,761,1,0,0,52,22657530
3.0,0,0,0,0,1,1,1989.0,en,761,9,0,1,748,66385074
1.0,0,0,0,1,0,1,1989.0,en,761,44,0,20,798,2725011
5.0,0,0,0,0,1,1,1989.0,en,761,1,0,0,3,86931285
4.0,0,0,0,0,1,0,1989.0,en,761,1,1,1,37,88897340
5.0,0,0,0,0,1,0,1989.0,en,761,7,1,2,33,84082659
5.0,1,0,0,0,1,1,1989.0,en,761,1,1,0,14,57638529
3.0,0,0,0,0,1,0,1989.0,en,761,5,41,49,62,75548201
4.0,2,0,1,1,0,1,1989.0,en,761,25,19,98,2318,60306662
4.0,0,0,0,0,1,0,1989.0,en,761,2,0,0,42,72559297
1.0,0,0,1,1,0,0,1989.0,en,761,5,7,56,245,36566574
4.0,0,0,0,0,1,0,1989.0,en,761,2,0,10,50,43062606
3.0,0,0,0,0,1,1,1989.0,en,761,3,3,13,134,97069738
4.0,0,0,0,0,1,0,1989.0,en,761,2,3,34,67,43826147
4.0,0,0,0,0,1,0,1989.0,en,761,5,1,35,760,54860646
4.0,0,0,0,0,1,0,1989.0,en,761,12,0,4,724,53172454
5.0,2,0,0,0,1,0,1989.0,en,761,6,1,7,446,81290955
4.0,0,0,0,1,0,1,1989.0,en,761,8,0,0,790,11136885
3.0,0,0,0,0,1,1,1989.0,en,761,9,0,3,160,87303303
4.0,0,0,0,0,1,0,1989.0,en,761,4,0,0,1385,7615641
5.0,2,0,0,0,1,0,1989.0,en,761,8,0,3,897,48505236
4.0,0,0,0,0,1,0,1989.0,en,761,1,0,0,3,72561019
3.0,0,0,0,0,0,1,1989.0,en,761,3,0,11,25,47513218
3.0,0,0,0,1,0,1,1989.0,en,761,1,0,3,29,63541419
5.0,3,0,0,0,1,0,1989.0,en,761,2,0,1,43,32755818
4.0,0,0,0,1,0,1,1989.0,en,761,1,0,0,75,91827438
5.0,0,0,0,0,1,0,1989.0,en,761,6,0,0,700,55361439
4.0,0,0,0,1,0,1,1989.0,en,761,2,0,0,100,16853739
4.0,0,0,0,1,0,1,1989.0,en,761,2,3,3,27,39120893
3.0,0,0,0,0,1,0,1989.0,en,761,42,2,119,2240,13356872
3.0,0,0,1,1,0,0,1989.0,en,761,9,9,495,1978,30892708
5.0,4,0,1,1,0,0,1989.0,en,761,69,30,1603,17689,34343917
2.0,1,4,0,0,1,0,1989.0,en,761,80,4,75,1280,82212415
3.0,0,0,0,0,1,1,1989.0,en,761,1,0,0,119,29422130
4.0,1,0,0,0,1,1,1989.0,en,761,1,1,0,10,42896807
3.0,0,0,0,0,1,1,1989.0,en,761,3,0,9,302,87574460
3.0,0,0,0,0,1,1,1989.0,en,761,7,0,3,449,67846612
2.0,0,0,0,1,0,1,1989.0,en,761,11,0,9,94,41258822
4.0,0,0,0,0,1,1,1989.0,en,761,2,0,0,369,32023973
4.0,0,0,0,1,0,1,1989.0,en,761,4,0,0,82,10942671
3.0,0,0,1,1,0,1,1989.0,en,761,10,10,193,2384,45348732
4.0,0,0,0,0,1,0,1989.0,en,761,11,0,1,443,31606290
4.0,0,0,0,0,1,0,1989.0,en,761,3,0,2,80,56167069
3.0,1,0,0,0,1,1,1989.0,en,761,153,22,64,1932,19148144
5.0,1,0,0,0,1,0,1989.0,en,761,9,0,4,24,69676930
4.0,0,0,0,0,1,1,1989.0,en,761,1,0,0,10,46785424
4.0,1,0,1,1,0,1,1989.0,en,761,2,1,2,63,46326536
4.0,0,0,0,0,1,0,1989.0,en,761,5,0,1,53,19192156
4.0,0,0,0,0,1,0,1989.0,en,761,1,0,0,27,88003225
4.0,0,0,0,0,1,0,1989.0,en,761,9,0,10,227,50820219
5.0,0,0,0,0,1,0,1989.0,en,761,5,0,1,354,32172230
5.0,0,0,0,0,1,1,1989.0,en,761,8,1,20,568,13552200
4.0,0,0,0,0,1,0,1989.0,en,761,2,1,94,356,85944116
5.0,0,0,0,0,1,0,1989.0,en,761,1,0,0,18,43080471
4.0,0,0,0,0,1,0,1989.0,en,761,1,0,0,7,45953194
2.0,0,0,0,0,1,1,1989.0,en,761,17,1,38,2958,53951249
4.0,0,0,0,0,0,1,1989.0,en,761,6,0,1,164,39803646
4.0,1,0,0,0,1,0,1989.0,en,761,1,1,1,10,34139174
4.0,1,0,1,1,0,1,1989.0,en,761,27,11,92,2808,90944976
4.0,0,0,0,1,0,1,1989.0,en,761,8,21,293,3365,7471610
3.0,0,0,0,0,1,0,1989.0,en,761,15,5,100,1971,87124731
4.0,0,0,0,0,1,0,1989.0,en,761,1,0,0,30,41403206
5.0,0,0,0,0,1,0,1989.0,en,761,2,0,0,377,41575391
4.0,0,0,1,1,0,0,1989.0,en,761,16,4,204,5052,48239614
4.0,0,0,1,1,0,1,1989.0,en,761,4,0,5,212,68298644
5.0,0,0,1,1,0,0,1989.0,en,761,11,0,0,663,46941325
4.0,0,0,0,0,1,1,1989.0,en,761,4,0,0,116,68987206
4.0,0,0,0,0,1,0,1989.0,en,761,2,0,3,48,79594941
5.0,0,0,0,1,0,1,1989.0,en,761,4,0,2,80,53421247
5.0,0,0,0,0,1,1,1989.0,en,761,41,0,3,2034,13670724
2.0,0,0,0,0,1,0,1989.0,en,761,5,0,1,82,25393150
5.0,0,0,0,0,1,0,1989.0,en,761,3,0,2,10,22203847
4.0,0,0,0,0,1,0,1989.0,en,761,3,1,1,69,51644962
4.0,0,0,0,0,1,0,1989.0,en,761,3,0,0,101,6287494
3.0,0,0,0,0,1,1,1989.0,en,761,1,0,2,84,8380881
4.0,0,0,0,0,1,1,1989.0,en,761,1,0,0,16,16579278
3.0,0,0,0,1,0,1,1989.0,en,761,1,0,4,27,72373335
5.0,0,0,0,0,1,0,1989.0,en,761,1,0,0,23,52253268
4.0,0,0,1,1,0,1,1989.0,en,761,1,0,10,106,84140714
5.0,0,0,0,0,1,0,1989.0,en,761,1,0,0,2,40603277
5.0,0,0,0,0,1,0,1989.0,en,761,1,0,1,1,78961631
4.0,0,0,0,0,1,0,1989.0,en,761,8,0,18,2650,64982269
5.0,0,0,0,0,1,0,1989.0,en,761,1,0,5,103,63071728
4.0,0,0,0,0,1,1,1989.0,en,761,3,0,0,34,93486503
5.0,4,0,0,0,1,1,1989.0,en,761,19,38,43,494,96356491
3.0,0,0,0,0,1,0,1989.0,en,761,1,2,15,187,8510607
5.0,1,0,0,0,1,0,1989.0,en,761,9,7,63,504,22147233
4.0,0,0,0,0,1,1,1989.0,en,761,1,0,0,10,55760891
5.0,0,0,0,0,1,0,1989.0,en,761,2,0,6,773,37003676
4.0,0,0,0,0,1,1,1989.0,en,761,1,0,2,35,46565538
3.0,0,0,0,0,1,1,1989.0,en,761,1,0,0,2,22384569
5.0,0,0,0,0,1,1,1989.0,en,761,2,0,0,16,30507636
5.0,0,0,0,0,1,1,1989.0,en,761,5,0,4,134,74228669
4.0,0,0,0,0,1,0,1989.0,en,761,1,3,13,11,1529409
1.0,1,0,1,1,0,0,1989.0,en,761,57,68,1632,14542,92084264
4.0,0,0,0,0,1,0,1989.0,en,761,2,0,1,150,86636845
5.0,0,0,0,0,1,1,1989.0,en,761,18,1,27,338,80068309
3.0,0,0,0,0,1,1,1989.0,en,761,2,0,6,1044,15967472
5.0,0,0,0,0,1,0,1989.0,en,761,4,30,209,88,10498519
4.0,0,0,0,1,0,1,1989.0,en,761,1,0,0,20,67625043
3.0,0,0,0,0,1,1,1989.0,en,761,5,0,1,1219,93086743
4.0,0,0,0,1,0,1,1989.0,en,761,1,0,0,10,33507050
5.0,0,0,0,0,1,0,1989.0,en,761,3,0,3,190,88372524
4.0,0,0,0,0,0,1,1989.0,en,761,1,0,10,105,5262198
4.0,1,0,0,0,1,1,1989.0,en,761,1,0,2,105,39629969
4.0,0,0,0,1,0,1,1989.0,en,761,1,0,0,3,55133407
3.0,0,0,0,0,1,0,1989.0,en,761,13,10,351,904,57937277
5.0,0,0,0,0,1,0,1989.0,en,761,27,0,4,619,15394888
5.0,0,0,1,1,0,0,1989.0,en,761,5,0,1,253,9513179
4.0,0,0,0,0,1,0,1989.0,en,761,1,1,4,21,9933884
4.0,0,0,1,1,0,1,1989.0,en,761,10,0,1,83,25901316
3.0,0,0,0,0,1,0,1989.0,en,761,1,0,0,1,31173629
3.0,0,0,0,0,1,0,1989.0,en,761,1,0,1,219,48568220
4.0,0,0,0,0,1,0,1989.0,en,761,1,0,11,293,71304793
5.0,0,0,0,0,1,1,1989.0,en,761,1,0,1,2,21582043
4.0,0,0,1,1,0,0,1989.0,en,761,4,3,13,177,68973718
5.0,0,0,0,0,1,0,1989.0,en,761,6,1,2,100,59265784
5.0,0,0,0,0,1,0,1989.0,en,761,1,0,1,130,35153465
4.0,0,0,0,0,1,0,1989.0,en,761,2,0,0,137,1284527
2.0,2,1,0,1,0,1,1989.0,en,761,15,114,467,1023,89084901
5.0,0,0,0,0,1,0,1989.0,en,761,1,0,0,28,94027018
5.0,0,0,1,1,0,0,1989.0,en,761,1,0,0,10,70603877
4.0,0,0,0,0,1,1,1989.0,en,761,1,0,0,2,8730115
4.0,0,0,0,1,0,1,1989.0,en,761,2,0,0,46,1668800
4.0,0,0,0,1,0,1,1989.0,en,761,4,31,74,1209,65745748
5.0,0,0,0,0,1,0,1989.0,en,761,6,1,1,96,98611731
3.0,0,0,0,0,1,0,1989.0,en,761,6,0,1,705,73159895
4.0,0,0,0,1,0,1,1989.0,en,761,21,5,149,2011,38919580
4.0,0,0,0,1,0,1,1989.0,en,761,7,16,210,1282,30969152
4.0,0,0,0,0,1,0,1989.0,en,761,12,17,1277,2629,76575221
4.0,0,0,0,0,1,0,1989.0,en,761,3,7,170,97,69184491
4.0,1,0,0,0,1,0,1989.0,en,761,25,15,36,571,78977599
3.0,0,0,0,0,1,1,1989.0,en,761,4,0,2,16,91588462
5.0,0,0,0,0,1,0,1989.0,en,761,2,0,0,20,60983135
4.0,0,0,0,1,0,1,1989.0,en,761,4,0,6,196,50559390
3.0,0,0,0,1,0,1,1989.0,en,761,2,3,10,19,81894108
4.0,0,0,0,0,1,1,1989.0,en,761,4,1,22,496,49444271
4.0,0,0,0,0,1,0,1989.0,en,761,1,0,0,8,32512661
3.0,0,0,0,1,0,1,1989.0,en,761,1,0,0,9,59632336
5.0,0,0,0,0,1,0,1989.0,en,761,2,2,1,42,44214493
5.0,0,0,0,0,1,1,1989.0,en,761,31,5,127,4201,65376631
5.0,0,0,0,0,1,1,1989.0,en,761,5,0,5,188,96264694
4.0,0,0,0,0,1,0,1989.0,en,761,4,0,2,34,75111840
4.0,0,0,0,0,1,0,1989.0,en,761,1,0,0,31,24682876
5.0,0,0,1,1,0,1,1989.0,en,761,7,2,36,476,2133147
3.0,0,0,0,0,1,0,1989.0,en,761,1,0,0,2,75335503
5.0,0,0,0,0,1,0,1989.0,en,761,2,0,0,44,73673507
3.0,0,0,0,0,1,0,1989.0,en,761,23,11,40,780,43364664
4.0,0,0,0,0,1,0,1989.0,en,761,2,1,8,99,32004006
5.0,0,0,0,1,0,1,1989.0,en,761,13,9,130,1424,82008814
5.0,0,0,0,1,0,1,1989.0,en,761,16,2,30,974,4134835
4.0,0,0,0,1,0,1,1989.0,en,761,14,0,6,1184,56602015
5.0,0,0,0,0,1,0,1989.0,en,761,7,4,8,40,78550440
4.0,0,0,0,0,1,1,1989.0,en,761,8,8,40,222,39332268
4.0,0,0,0,0,1,0,1989.0,en,761,1,0,0,178,5567202
5.0,0,0,0,0,1,1,1989.0,en,761,17,11,103,836,90137389
3.0,0,0,0,0,1,1,1989.0,en,761,7,16,126,1298,57197641
5.0,0,0,0,0,1,0,1989.0,en,761,6,5,47,606,59090982
4.0,0,0,0,0,1,0,1989.0,en,761,5,1,6,57,9820140
5.0,0,0,0,0,1,0,1989.0,en,761,41,0,10,394,21636251
3.0,0,0,0,1,0,1,1989.0,en,761,2,0,0,31,82768409
5.0,0,0,0,1,0,1,1989.0,en,761,7,0,3,138,73710324
5.0,0,0,0,0,1,1,1989.0,en,761,12,1,18,723,46495099
3.0,0,0,0,1,0,1,1989.0,en,761,1,2,23,20,93498073
4.0,0,0,0,0,1,0,1989.0,en,761,1,0,3,44,78632810
2.0,0,0,0,0,1,0,1989.0,en,761,5,24,1063,2146,41485339
4.0,0,0,0,0,1,0,1989.0,en,761,9,31,15,260,73847762
4.0,0,0,0,1,0,1,1989.0,en,761,5,2,5,611,20255039
4.0,0,0,0,0,1,0,1989.0,en,761,3,1,0,57,64473347
5.0,0,0,0,1,0,1,1989.0,en,761,2,0,0,14,66565403
4.0,0,0,0,0,0,1,1989.0,en,761,6,0,3,353,51717211
3.0,0,0,0,0,1,0,1989.0,en,761,12,6,36,632,13358407
5.0,0,0,0,0,1,1,1989.0,en,761,5,0,0,44,94724054
4.0,1,0,0,1,0,1,1989.0,en,761,12,2,36,714,20037995
5.0,0,0,0,0,1,0,1989.0,en,761,2,0,3,55,95363252
3.0,0,0,0,0,1,0,1989.0,en,761,2,15,63,373,66656703
4.0,0,0,0,1,0,1,1989.0,en,761,1,0,1,35,66827255
5.0,0,0,0,0,1,0,1989.0,en,761,2,1,3,62,98936863
5.0,0,0,0,0,1,0,1989.0,en,761,1,0,0,1,66424784
4.0,0,0,0,0,0,1,1989.0,en,761,1,0,0,59,53894908
4.0,0,0,0,0,1,1,1989.0,en,761,1,2,42,18,8883193
4.0,0,0,0,0,1,0,1989.0,en,761,3,0,2,54,56785634
5.0,0,0,0,0,1,1,1989.0,en,761,3,1,5,57,25809926
5.0,0,0,0,0,1,0,1989.0,en,761,1,0,0,88,8941154
4.0,0,0,0,0,1,1,1989.0,en,761,16,0,1,428,6514777
4.0,0,0,0,1,0,1,1989.0,en,761,3,0,1,70,29015930
3.0,0,0,0,0,1,0,1989.0,en,761,2,3,9,319,31490595
5.0,0,0,0,0,1,0,1989.0,en,761,1,0,0,81,52934950
3.0,1,0,0,0,1,0,1989.0,en,761,66,1,19,4373,63471274
4.0,0,0,1,1,0,1,1989.0,en,761,2,0,2,3,89289080
5.0,0,0,0,0,1,1,1989.0,en,761,1,0,0,74,32089297
5.0,0,0,0,0,1,1,1989.0,en,761,1,0,0,3,41072453
4.0,0,0,0,0,1,1,1989.0,en,761,1,0,0,4,32494112
4.0,0,0,0,1,0,1,1989.0,en,761,10,0,1,291,19337495
5.0,0,0,0,0,1,0,1989.0,en,761,5,2,6,82,22007554
5.0,0,0,0,0,1,0,1989.0,en,761,1,0,0,4,32009992
5.0,0,0,0,1,0,1,1989.0,en,761,5,0,1,250,83454352
5.0,0,0,0,0,1,1,1989.0,en,761,1,0,4,15,42515645
3.0,0,0,0,0,1,1,1989.0,en,761,6,1,18,271,74334
4.0,0,0,0,0,1,1,1989.0,en,761,1,0,0,42,29537208
4.0,0,0,0,0,1,0,1989.0,en,761,4,9,416,1274,23662545
4.0,0,0,0,1,0,1,1989.0,en,761,20,50,2463,6191,21777414
4.0,0,0,0,0,1,0,1989.0,en,761,5,0,10,807,24276735
4.0,0,0,0,0,1,0,1989.0,en,761,46,6,29,879,14013114
5.0,0,0,0,0,1,0,1989.0,en,761,1,0,1,65,66977714
5.0,0,0,0,0,1,1,1989.0,en,761,6,0,1,146,3174045
4.0,0,0,0,1,0,1,1989.0,en,761,18,0,5,1432,8979959
5.0,0,0,0,0,1,0,1989.0,en,761,1,0,0,9,52307845
4.0,0,0,0,0,1,0,1989.0,en,761,4,1,5,77,85589770
4.0,0,0,0,0,1,1,1989.0,en,761,10,0,2,2122,43522964
4.0,0,0,0,0,1,0,1989.0,en,761,46,1,11,130,13661974
4.0,0,0,0,0,1,0,1989.0,en,761,2,0,0,27,23903704
4.0,0,0,0,0,1,0,1989.0,en,761,1,7,455,1649,23786091
1.0,0,0,0,0,1,0,1989.0,en,761,3,8,2,40,78775669
3.0,0,0,0,0,0,1,1989.0,en,761,1,0,0,0,63532997
5.0,0,0,0,1,0,1,1989.0,en,761,6,2,8,180,58254030
4.0,0,0,0,0,1,1,1989.0,en,761,3,1,3,36,62828534
2.0,0,0,0,0,1,1,1989.0,en,761,1,0,0,1,12212498
4.0,0,0,0,0,1,0,1989.0,en,761,9,0,23,558,31297655
4.0,0,0,0,0,1,0,1989.0,en,761,1,0,0,81,72969150
4.0,0,0,0,0,1,1,1989.0,en,761,2,0,1,70,32131287
4.0,0,0,0,0,1,0,1989.0,en,761,1,0,0,5,65413974
2.0,0,0,0,0,1,0,1989.0,en,761,4,0,2,74,98304987
4.0,0,0,0,0,1,0,1989.0,en,761,1,0,2,49,21248731
4.0,0,0,0,0,1,0,1989.0,en,761,1,0,0,11,22210841
5.0,0,0,0,0,1,0,1989.0,en,761,10,0,2,100,65169283
4.0,0,0,0,0,1,0,1989.0,en,761,1,0,0,12,12879367
4.0,0,0,0,0,1,0,1989.0,en,761,26,1,38,259,483726
5.0,0,0,0,0,1,0,1989.0,en,761,6,1,1,54,41763529
4.0,0,0,0,0,1,0,1989.0,en,761,38,0,16,297,22216985
4.0,0,0,0,0,1,0,1989.0,en,761,14,13,95,302,14561968
2.0,0,0,0,0,0,1,1989.0,en,761,1,5,12,48,19019118
5.0,0,0,1,1,0,0,1989.0,en,761,1,0,31,786,46295798
5.0,0,0,0,0,1,0,1989.0,en,761,1,0,0,3,35844917
5.0,0,0,0,0,0,1,1989.0,en,761,24,3,8,439,67422018
4.0,0,0,1,1,0,0,1989.0,en,761,113,192,1833,8179,76819909
4.0,0,0,0,0,1,1,1989.0,en,761,12,8,35,171,1700769
4.0,0,0,0,0,1,0,1989.0,en,761,2,1,7,171,54946075
2.0,0,0,0,0,1,1,1989.0,en,761,1,0,0,37,28844925
3.0,0,0,0,0,1,1,1989.0,en,761,1,0,0,7,74608784
4.0,0,0,0,0,1,0,1989.0,en,761,4,0,7,262,6061143
4.0,0,0,0,0,1,1,1989.0,en,761,8,2,41,839,61639707
4.0,0,0,0,0,1,1,1989.0,en,761,2,0,0,30,87682340
3.0,0,0,0,0,1,0,1989.0,en,761,1,0,0,31,85769905
2.0,0,0,0,0,1,0,1989.0,en,761,3,0,0,375,86399127
4.0,0,0,0,0,1,0,1989.0,en,761,4,5,2,40,61012213
5.0,0,0,0,0,1,0,1989.0,en,761,9,9,54,719,79409280
5.0,0,0,0,0,1,0,1989.0,en,761,5,28,448,742,10566730
5.0,0,0,0,0,1,0,1989.0,en,761,2,0,0,31,10449481
3.0,0,0,0,1,0,1,1989.0,en,761,27,1,48,3458,37813583
4.0,0,0,0,0,1,0,1989.0,en,761,2,0,0,38,92493401
4.0,0,0,0,0,1,0,1989.0,en,761,2,1,1,159,6393136
3.0,0,0,0,0,1,1,1989.0,en,761,13,10,62,398,95739129
5.0,0,0,0,0,1,0,1989.0,en,761,7,0,1,36,17903101
5.0,0,0,0,1,0,1,1989.0,en,761,22,7,130,4105,52092604
3.0,0,0,1,1,0,0,1989.0,en,761,32,13,299,1152,49133924
3.0,0,0,0,0,1,0,1989.0,en,761,1,1,6,1116,38217849
2.0,0,0,0,0,1,0,1989.0,en,761,6,4,229,1621,22098205
5.0,0,0,1,1,0,0,1989.0,en,761,6,1,5,555,11349420
3.0,0,0,0,0,0,0,1989.0,en,761,17,9,141,388,35589967
2.0,0,0,0,1,0,1,1989.0,en,761,1,0,2,225,25971846
1.0,0,0,0,0,1,0,1989.0,en,761,1,0,0,11,85567584
5.0,0,0,0,0,1,0,1989.0,en,761,1,0,0,13,10040458
5.0,0,0,0,0,1,0,1989.0,en,761,1,0,0,10,46538360
4.0,0,0,0,0,1,1,1989.0,en,761,1,0,4,15,43055893
5.0,0,0,0,0,1,0,1989.0,en,761,15,1,9,260,4502430
4.0,0,0,0,0,1,0,1989.0,en,761,2,0,17,55,19998611
4.0,0,0,0,0,1,0,1989.0,en,761,5,4,205,185,23608961
3.0,0,0,0,0,1,0,1989.0,en,761,1,0,0,2,56998356
5.0,0,0,0,0,1,0,1989.0,en,761,1,0,1,8,38077846
4.0,0,0,0,0,1,0,1989.0,en,761,1,0,2,30,94556389
3.0,0,0,0,0,1,0,1989.0,en,761,2,0,0,82,38177826
4.0,0,0,0,0,1,0,1989.0,en,761,9,4,8,289,63341172
1.0,0,0,0,1,0,1,1989.0,en,761,4,0,4,165,50868848
4.0,0,0,0,0,1,0,1989.0,en,761,1,0,0,5,93594647
4.0,0,0,0,0,1,0,1989.0,en,761,7,0,2,781,91421864
5.0,0,0,0,0,1,0,1989.0,en,761,2,0,1,29,59464707
5.0,0,0,0,0,1,1,1989.0,en,761,1,7,147,596,97213256
5.0,0,0,0,0,1,1,1989.0,en,761,3,0,1,31,89344813
1.0,0,0,1,1,0,1,1989.0,en,761,18,7,75,1109,896127
5.0,0,0,0,0,1,0,1989.0,en,761,1,3,20,213,97398242
5.0,0,0,0,0,1,0,1989.0,en,761,4,0,55,78,59732536
4.0,0,0,0,0,1,1,1989.0,en,761,4,3,5,128,88325430
4.0,0,0,0,0,1,0,1989.0,en,761,68,35,66,714,13829819
5.0,0,0,0,0,1,1,1989.0,en,761,1,0,0,12,14596546
5.0,0,0,0,0,1,0,1989.0,en,761,2,0,0,42,88121584
5.0,1,0,0,1,0,1,1989.0,en,761,4,0,5,172,3370029
4.0,0,0,0,0,1,0,1989.0,en,761,1,0,0,63,19119379
2.0,0,0,0,0,1,0,1989.0,en,761,39,0,5,501,95266499
4.0,0,0,1,1,0,0,1989.0,en,761,3,0,2,40,28364100
4.0,0,0,0,0,1,0,1989.0,en,761,1,1,6,23,53779961
5.0,0,0,0,0,1,0,1989.0,en,761,7,1,0,182,27858366
5.0,0,0,0,0,1,1,1989.0,en,761,2,0,2,149,46139736
4.0,0,0,0,0,1,0,1989.0,en,761,3,0,1,30,13289847
4.0,0,0,0,0,1,0,1989.0,en,761,20,0,3,573,76164984
4.0,0,0,0,1,0,1,1989.0,en,761,1,1,1,2,87154733
5.0,0,0,1,1,0,1,1989.0,en,761,13,2,7,3461,80456414
4.0,0,0,0,0,1,0,1989.0,en,761,5,2,7,87,89972365
5.0,0,0,0,0,1,0,1989.0,en,761,4,2,62,130,98687175
5.0,0,0,0,0,1,0,1989.0,en,761,1,0,4,19,24333446
3.0,0,0,0,0,1,1,1989.0,en,761,72,2,16,1386,53518045
4.0,0,0,0,1,0,1,1989.0,en,761,2,0,0,6,11295769
5.0,0,0,0,0,1,0,1989.0,en,761,1,0,0,18,99927639
5.0,1,0,0,0,1,1,1989.0,en,761,16,7,49,1216,96836822
4.0,0,0,0,0,1,0,1989.0,en,761,20,120,1651,4808,12511522
3.0,0,0,0,0,1,0,1989.0,en,761,6,0,3,60,35045915
5.0,0,0,0,0,1,0,1989.0,en,761,1,0,0,3,92094052
5.0,0,0,1,1,0,0,1989.0,en,761,12,12,955,4942,66723475
2.0,0,0,0,0,1,1,1989.0,en,761,2,1,0,18,63071414
5.0,0,0,0,0,1,0,1989.0,en,761,1,2,1,10,98146241
4.0,0,0,0,0,1,0,1989.0,en,761,1,1,1,15,96045072
4.0,0,0,0,0,1,0,1989.0,en,761,1,0,0,11,94499710
5.0,0,0,0,0,1,0,1989.0,en,761,1,0,1,10,95800199
5.0,0,0,0,0,1,0,1989.0,en,761,15,32,450,887,71456266
5.0,0,0,0,0,1,0,1989.0,en,761,2,0,2,356,80186319
5.0,0,0,0,0,1,1,1989.0,en,761,1,0,0,26,94298708
3.0,0,0,0,0,1,1,1989.0,en,761,23,11,189,2678,65221597
4.0,0,0,0,0,1,0,1989.0,en,761,6,51,570,325,23268973
5.0,0,0,0,0,1,0,1989.0,en,761,3,1,3,96,80059299
4.0,0,0,0,0,1,0,1989.0,en,761,2,65,1605,998,90342999
4.0,0,0,0,0,1,1,1989.0,en,761,1,0,0,11,3390727
4.0,0,0,0,0,1,0,1989.0,en,761,1,0,0,10,89488713
5.0,0,0,0,0,1,1,1989.0,en,761,1,0,3,149,12095693
4.0,0,0,0,0,1,1,1989.0,en,761,1,1,10,28,17468416
5.0,0,0,0,0,1,0,1989.0,en,761,2,0,0,4,5467695
2.0,0,0,0,0,1,1,1989.0,en,761,11,4,124,936,12430567
2.0,0,0,0,0,1,0,1989.0,en,761,4,1,10,519,35185166
5.0,0,0,0,0,1,0,1989.0,en,761,2,1,12,20,58445216
1.0,0,0,0,0,1,0,1989.0,en,761,2,0,0,12,66791942
3.0,0,0,0,1,0,1,1989.0,en,761,1,0,0,11,74798582
4.0,0,0,0,0,1,0,1989.0,en,761,14,12,14,182,98327964
4.0,0,0,1,1,0,0,1989.0,en,761,31,114,877,3814,20354776
4.0,0,0,0,1,0,1,1989.0,en,761,6,14,859,742,80707177
2.0,0,0,0,0,1,0,1989.0,en,761,4,6,16,155,77776209
5.0,0,0,0,0,1,0,1989.0,en,761,1,0,0,53,29979126
3.0,0,0,0,0,1,0,1989.0,en,761,103,35,442,3306,52280073
4.0,0,0,0,0,1,0,1989.0,en,761,2,0,0,61,19054854
3.0,0,0,0,0,1,0,1989.0,en,761,1,0,0,25,29092062
5.0,0,0,0,1,0,1,1989.0,en,761,12,1,2,1346,32105100
4.0,0,0,0,0,1,0,1989.0,en,761,8,1,4,95,70503141
5.0,0,0,0,0,1,0,1989.0,en,761,2,0,0,20,71543221
1.0,0,0,0,0,1,1,1989.0,en,761,4,0,29,333,75021535
5.0,0,0,0,0,1,1,1989.0,en,761,3,1,2,89,7186161
5.0,0,0,0,0,1,0,1989.0,en,761,4,0,0,1032,25543551
5.0,0,0,0,0,1,1,1989.0,en,761,9,0,0,525,52954910
4.0,0,0,0,1,0,1,1989.0,en,761,13,2,13,621,48432743
5.0,0,0,0,0,1,0,1989.0,en,761,2,0,0,199,38193995
5.0,0,0,0,1,0,1,1989.0,en,761,19,16,49,1272,26327996
4.0,0,0,0,0,1,0,1989.0,en,761,1,0,6,26,87232374
